Timestamp,Latitude,Longitude,Speed,Road Type,Vehicle Type,Vehicle Count,Congestion Score
2025-02-05 10:00:00,12.913415295477686,77.55718135784784,21,Main Road,Bike,60,5.454545454545454
2025-02-05 11:00:00,13.049992094079835,77.66318938779372,40,Highway,Truck,64,1.5609756097560976
2025-02-05 12:00:00,12.941981118619116,77.67227399927269,87,Service Road,Car,27,0.9204545454545454
2025-02-05 13:00:00,13.079610857888142,77.66930286773805,43,Highway,Truck,107,2.4318181818181817
2025-02-05 14:00:00,12.941027928096402,77.68378530672791,91,Highway,Car,44,0.4782608695652174
2025-02-05 15:00:00,12.938137544132733,77.55044820403468,84,Main Road,Bike,68,1.6
2025-02-05 16:00:00,12.90730993356962,77.65100838574926,85,Highway,Car,89,1.0348837209302326
2025-02-05 17:00:00,12.994413389022,77.59210789945483,58,Service Road,Truck,155,7.88135593220339
2025-02-05 18:00:00,13.012968226652523,77.66839971057802,88,Service Road,Truck,161,5.426966292134831
2025-02-05 19:00:00,12.913141727885671,77.64569813543233,66,Main Road,Truck,183,5.462686567164179
2025-02-05 20:00:00,13.055105523339002,77.65528948929995,35,Highway,Car,93,2.5833333333333335
2025-02-05 21:00:00,12.990657766949605,77.63123236753621,27,Service Road,Truck,35,3.75
2025-02-05 22:00:00,13.004878053865516,77.53548575389394,95,Highway,Truck,182,1.8958333333333333
2025-02-05 23:00:00,12.988152549387646,77.60900538377939,47,Highway,Truck,24,0.5
2025-02-06 00:00:00,12.980152612175065,77.69693394790491,90,Highway,Bike,187,2.0549450549450547
2025-02-06 01:00:00,13.011928066261644,77.68747761329942,96,Main Road,Bike,134,2.7628865979381443
2025-02-06 02:00:00,12.931048049186142,77.5086347471594,97,Highway,Car,157,1.6020408163265305
2025-02-06 03:00:00,12.936385626099055,77.53296296314589,59,Service Road,Car,17,0.85
2025-02-06 04:00:00,13.072357124202703,77.52634575469091,17,Highway,Truck,126,7.0
2025-02-06 05:00:00,13.089223092426726,77.64519598199706,50,Service Road,Bike,107,6.294117647058824
2025-02-06 06:00:00,12.974661863255951,77.66355706597139,15,Highway,Truck,110,6.875
2025-02-06 07:00:00,12.95414893462871,77.54270227326214,78,Service Road,Truck,123,4.670886075949367
2025-02-06 08:00:00,13.028799908647803,77.60117053859037,53,Service Road,Bike,74,4.111111111111112
2025-02-06 09:00:00,12.981746834219619,77.66814060560225,73,Highway,Bike,199,2.689189189189189
2025-02-06 10:00:00,12.90507727113207,77.64656030895326,38,Highway,Bike,190,4.871794871794871
2025-02-06 11:00:00,12.931230519473239,77.60844744109838,37,Service Road,Car,103,8.131578947368421
2025-02-06 12:00:00,13.04319444576948,77.61806953809176,20,Main Road,Car,86,8.19047619047619
2025-02-06 13:00:00,13.03178478838203,77.60167210938326,74,Highway,Truck,79,1.0533333333333332
2025-02-06 14:00:00,12.905419198500697,77.55950969026377,28,Main Road,Car,122,8.413793103448276
2025-02-06 15:00:00,12.94439443238659,77.6130043985718,18,Highway,Bike,88,4.631578947368421
2025-02-06 16:00:00,12.946214959317615,77.63777706041002,36,Highway,Bike,196,5.297297297297297
2025-02-06 17:00:00,13.034378548719745,77.67466458317216,43,Highway,Car,73,1.6590909090909092
2025-02-06 18:00:00,12.903942107550874,77.62725827079585,53,Highway,Truck,63,1.1666666666666667
2025-02-06 19:00:00,12.920821716396915,77.65222430740863,77,Main Road,Truck,192,4.923076923076923
2025-02-06 20:00:00,13.059983217074638,77.53201432699092,91,Highway,Car,130,1.4130434782608696
2025-02-06 21:00:00,12.935708932410867,77.59231149488396,24,Service Road,Truck,115,13.799999999999999
2025-02-06 22:00:00,13.030549221570375,77.50186632396542,60,Service Road,Truck,66,3.245901639344263
2025-02-06 23:00:00,12.947636556209346,77.54933577290433,22,Main Road,Truck,148,12.869565217391305
2025-02-07 00:00:00,12.91988827855187,77.6452923430226,92,Highway,Bike,132,1.4193548387096775
2025-02-07 01:00:00,12.94863443819989,77.69836199026987,58,Service Road,Bike,109,5.5423728813559325
2025-02-07 02:00:00,13.044453386371131,77.51983561991744,79,Main Road,Car,72,1.8
2025-02-07 03:00:00,13.071139293621258,77.58029886317226,65,Highway,Bike,19,0.2878787878787879
2025-02-07 04:00:00,13.066043972913398,77.66001419373984,85,Service Road,Truck,187,6.523255813953488
2025-02-07 05:00:00,12.97943670592369,77.54080712692578,60,Service Road,Bike,39,1.918032786885246
2025-02-07 06:00:00,13.03361702731413,77.61101698986046,46,Main Road,Car,187,7.957446808510638
2025-02-07 07:00:00,12.940996859083164,77.64661425920593,26,Highway,Bike,18,0.6666666666666666
2025-02-07 08:00:00,12.958629546052203,77.62319709005203,67,Highway,Truck,181,2.661764705882353
2025-02-07 09:00:00,13.079267163704223,77.53760494692308,96,Service Road,Truck,106,3.2783505154639174
2025-02-07 10:00:00,12.902600384702147,77.57107691373714,99,Service Road,Car,104,3.12
2025-02-07 11:00:00,12.917101706170893,77.65675835689709,38,Service Road,Bike,11,0.8461538461538461
2025-02-07 12:00:00,12.941577251029205,77.6108453028264,42,Highway,Bike,34,0.7906976744186046
2025-02-07 13:00:00,12.905306440774764,77.50104592270858,69,Main Road,Bike,53,1.5142857142857142
2025-02-07 14:00:00,12.93628708701796,77.65219815200562,98,Main Road,Truck,148,2.98989898989899
2025-02-07 15:00:00,13.016608312193938,77.50706227098804,64,Highway,Car,115,1.7692307692307692
2025-02-07 16:00:00,12.9842849101185,77.64914675654624,19,Main Road,Bike,183,18.3
2025-02-07 17:00:00,13.078534342215395,77.54049611203305,56,Service Road,Truck,76,4.0
2025-02-07 18:00:00,13.063488712347688,77.69161469602388,32,Main Road,Truck,84,5.090909090909091
2025-02-07 19:00:00,12.968363470339575,77.57358815026042,94,Main Road,Truck,87,1.831578947368421
2025-02-07 20:00:00,12.951884686686258,77.56538632326762,30,Main Road,Bike,46,2.967741935483871
2025-02-07 21:00:00,12.975938481633454,77.52977761006649,22,Service Road,Bike,21,2.7391304347826084
2025-02-07 22:00:00,13.018058988502961,77.56112084309804,42,Highway,Bike,195,4.534883720930233
2025-02-07 23:00:00,12.953612728164575,77.67533015236565,33,Service Road,Bike,177,15.617647058823529
2025-02-08 00:00:00,13.024829781569826,77.69926686752545,20,Highway,Bike,11,0.5238095238095238
2025-02-08 01:00:00,12.981882330438248,77.57366190610136,26,Highway,Bike,159,5.888888888888889
2025-02-08 02:00:00,13.010409436170397,77.5897221261909,77,Highway,Bike,14,0.1794871794871795
2025-02-08 03:00:00,12.987225305827064,77.64441418764055,56,Main Road,Bike,38,1.3333333333333333
2025-02-08 04:00:00,12.958893151908384,77.67723915609302,34,Main Road,Bike,40,2.2857142857142856
2025-02-08 05:00:00,13.089690661392432,77.61860886683736,82,Highway,Truck,157,1.891566265060241
2025-02-08 06:00:00,13.052721158831952,77.57830513963556,30,Highway,Bike,10,0.3225806451612903
2025-02-08 07:00:00,12.92802263515329,77.58252436816973,93,Main Road,Car,156,3.3191489361702127
2025-02-08 08:00:00,13.073693595179583,77.63912362929936,92,Service Road,Truck,150,4.838709677419354
2025-02-08 09:00:00,12.997486239649902,77.50064365272085,92,Highway,Bike,138,1.4838709677419355
2025-02-08 10:00:00,13.078910445378819,77.62391786749197,21,Service Road,Car,33,4.5
2025-02-08 11:00:00,13.059971051189462,77.57109860208827,46,Main Road,Bike,130,5.531914893617022
2025-02-08 12:00:00,12.985042700893846,77.65883946625542,51,Highway,Car,157,3.019230769230769
2025-02-08 13:00:00,12.904493861664024,77.51859812796462,26,Service Road,Car,187,20.77777777777778
2025-02-08 14:00:00,12.953735471876989,77.61764045338968,57,Service Road,Car,85,4.396551724137931
2025-02-08 15:00:00,13.008326842932174,77.59619457797723,37,Service Road,Car,178,14.052631578947368
2025-02-08 16:00:00,13.02669564396523,77.62846510518105,50,Main Road,Truck,156,6.117647058823529
2025-02-08 17:00:00,12.95157753708664,77.5129707188966,56,Main Road,Truck,79,2.7719298245614037
2025-02-08 18:00:00,12.927871214814566,77.61599675748563,27,Service Road,Car,30,3.2142857142857144
2025-02-08 19:00:00,13.06698604735986,77.6122969175919,87,Service Road,Bike,131,4.465909090909091
2025-02-08 20:00:00,13.09688043614071,77.61213201888323,80,Main Road,Car,119,2.9382716049382718
2025-02-08 21:00:00,13.005138036460536,77.62069753331929,22,Service Road,Truck,130,16.956521739130437
2025-02-08 22:00:00,12.93433585716966,77.63529358744528,91,Service Road,Bike,32,1.0434782608695652
2025-02-08 23:00:00,12.954461465303874,77.66099779993615,22,Main Road,Truck,135,11.73913043478261
2025-02-09 00:00:00,12.903678135309494,77.55396414402564,40,Service Road,Truck,79,5.780487804878049
2025-02-09 01:00:00,13.082859761312099,77.66500988203602,11,Service Road,Bike,170,42.5
2025-02-09 02:00:00,12.923550216578029,77.59965113645269,25,Service Road,Car,193,22.26923076923077
2025-02-09 03:00:00,13.01530329510285,77.51541165582687,18,Main Road,Car,82,8.631578947368421
2025-02-09 04:00:00,12.954811044137442,77.5117101858488,82,Service Road,Car,183,6.614457831325301
2025-02-09 05:00:00,13.010835600503158,77.56684766373921,47,Main Road,Car,94,3.9166666666666665
2025-02-09 06:00:00,13.030284077670373,77.6569793954223,84,Main Road,Bike,180,4.235294117647059
2025-02-09 07:00:00,13.06594836074144,77.64153618694819,63,Highway,Bike,25,0.390625
2025-02-09 08:00:00,12.941284254352121,77.65772299293448,65,Highway,Bike,58,0.8787878787878788
2025-02-09 09:00:00,12.902199165731696,77.60345381128832,95,Service Road,Truck,188,5.875
2025-02-09 10:00:00,12.927377126013761,77.5880397995911,96,Main Road,Bike,107,2.2061855670103094
2025-02-09 11:00:00,13.08000372836962,77.52949050534126,54,Highway,Car,63,1.1454545454545455
2025-02-09 12:00:00,13.074778015512504,77.56563855072186,43,Service Road,Truck,76,5.181818181818182
2025-02-09 13:00:00,13.019482620434061,77.58680387323477,18,Highway,Car,183,9.631578947368421
2025-02-09 14:00:00,13.02010337208673,77.51772008593592,97,Highway,Car,24,0.24489795918367346
2025-02-09 15:00:00,13.03300733490925,77.54412239054224,17,Main Road,Bike,116,12.88888888888889
2025-02-09 16:00:00,12.93507425572469,77.61964505881275,16,Main Road,Bike,63,7.411764705882353
2025-02-09 17:00:00,13.082882389184991,77.64713262284783,45,Highway,Car,75,1.6304347826086956
2025-02-09 18:00:00,12.983754104978415,77.6996695022786,27,Highway,Car,141,5.035714285714286
2025-02-09 19:00:00,12.9766277056499,77.68662266626872,12,Main Road,Truck,113,17.384615384615383
2025-02-09 20:00:00,13.003783541056567,77.62851303990703,37,Service Road,Bike,133,10.5
2025-02-09 21:00:00,12.909393193355012,77.58424961065882,79,Main Road,Truck,161,4.025
2025-02-09 22:00:00,12.933256673751217,77.62723547294165,53,Highway,Truck,195,3.611111111111111
2025-02-09 23:00:00,13.047606723285273,77.65713032361604,30,Service Road,Truck,60,5.806451612903226
2025-02-10 00:00:00,12.916559733585025,77.52366723818467,37,Highway,Car,39,1.0263157894736843
2025-02-10 01:00:00,13.020630421893278,77.58198097793925,63,Service Road,Truck,127,5.953125
2025-02-10 02:00:00,12.949069821936265,77.66796045712712,63,Highway,Truck,135,2.109375
2025-02-10 03:00:00,12.977859122808395,77.57676659038661,74,Service Road,Car,108,4.32
2025-02-10 04:00:00,12.95773874735414,77.61437445424544,30,Service Road,Bike,11,1.064516129032258
2025-02-10 05:00:00,12.97113454329299,77.61755387217244,22,Highway,Bike,31,1.3478260869565217
2025-02-10 06:00:00,13.043809181036849,77.53689525062673,66,Service Road,Truck,5,0.22388059701492535
2025-02-10 07:00:00,12.959424343124635,77.57244708833046,58,Main Road,Car,176,5.966101694915254
2025-02-10 08:00:00,13.013280928059379,77.56690225774838,63,Highway,Bike,91,1.421875
2025-02-10 09:00:00,12.99521008043982,77.50523934170641,19,Main Road,Truck,45,4.5
2025-02-10 10:00:00,13.03273423307253,77.50483835277826,62,Highway,Truck,127,2.015873015873016
2025-02-10 11:00:00,13.087365947864951,77.66633940873515,53,Service Road,Car,79,4.388888888888889
2025-02-10 12:00:00,13.04651441944205,77.55461416199456,56,Service Road,Truck,46,2.4210526315789473
2025-02-10 13:00:00,12.942988075718151,77.60361575324777,62,Service Road,Bike,121,5.761904761904762
2025-02-10 14:00:00,12.906236627012257,77.55974511471776,83,Highway,Car,165,1.9642857142857142
2025-02-10 15:00:00,12.952452808859965,77.68813584902307,55,Main Road,Bike,182,6.5
2025-02-10 16:00:00,13.019015586140052,77.55185935177316,22,Main Road,Bike,67,5.826086956521739
2025-02-10 17:00:00,12.91028516269685,77.58593136254778,46,Highway,Bike,169,3.595744680851064
2025-02-10 18:00:00,12.999273249440247,77.67454605009692,33,Highway,Truck,191,5.617647058823529
2025-02-10 19:00:00,13.019368569783378,77.66838671335836,11,Main Road,Truck,131,21.833333333333332
2025-02-10 20:00:00,12.966848778163392,77.53722028356925,95,Main Road,Bike,180,3.75
2025-02-10 21:00:00,13.054182440749164,77.66052866195915,90,Main Road,Bike,137,3.010989010989011
2025-02-10 22:00:00,12.921319650626755,77.59163737734758,23,Main Road,Car,52,4.333333333333333
2025-02-10 23:00:00,12.915027556347162,77.59659377441707,19,Highway,Car,7,0.35
2025-02-11 00:00:00,13.04563775124072,77.52669599448319,44,Highway,Truck,120,2.6666666666666665
2025-02-11 01:00:00,12.99909826324124,77.51612030275143,34,Service Road,Truck,179,15.342857142857142
2025-02-11 02:00:00,13.037680479285546,77.64558786139476,12,Main Road,Car,194,29.846153846153847
2025-02-11 03:00:00,12.986965467720749,77.59929223047106,26,Service Road,Bike,103,11.444444444444445
2025-02-11 04:00:00,12.949280406647821,77.58737014052303,21,Highway,Truck,120,5.454545454545454
2025-02-11 05:00:00,13.06382046353484,77.64590164573048,63,Highway,Bike,18,0.28125
2025-02-11 06:00:00,13.059883175793797,77.65310257979823,33,Service Road,Car,195,17.205882352941178
2025-02-11 07:00:00,13.038939294170886,77.53178163353387,38,Main Road,Truck,116,5.948717948717949
2025-02-11 08:00:00,12.954429027445993,77.62204502989553,52,Main Road,Truck,65,2.452830188679245
2025-02-11 09:00:00,13.018046133373817,77.52707081645553,34,Main Road,Car,163,9.314285714285715
2025-02-11 10:00:00,12.972194779388005,77.65027501720581,69,Main Road,Truck,99,2.8285714285714287
2025-02-11 11:00:00,12.918316414665327,77.63139103125343,99,Service Road,Car,21,0.63
2025-02-11 12:00:00,13.083462715092448,77.69132292421669,74,Service Road,Truck,128,5.12
2025-02-11 13:00:00,12.927363726183792,77.51379160327129,93,Highway,Car,28,0.2978723404255319
2025-02-11 14:00:00,13.09004747076416,77.51141094423025,37,Main Road,Truck,120,6.315789473684211
2025-02-11 15:00:00,12.98920115459159,77.55643741493864,25,Main Road,Bike,155,11.923076923076923
